from	to	weight
BGN	hsa-mir-369.MIMAT0000721	0.236784318465692
BGN	hsa-mir-369.MIMAT0001621	0.216871578801955
BGN	hsa-mir-376c.MIMAT0000720	0.288874307126453
BGN	hsa-mir-377.MIMAT0004689	0.265695060811705
BGN	hsa-mir-381.MIMAT0000736	0.213095669792152
BGN	hsa-mir-410.MIMAT0002171	0.243061191598602
BGN	hsa-mir-411.MIMAT0003329	0.261248582595132
BGN	hsa-mir-431.MIMAT0004757	0.225119867843185
BGN	hsa-mir-485.MIMAT0002176	0.29663046168546
BGN	hsa-mir-493.MIMAT0003161	0.300128645680441
BHLHE22	hsa-mir-411.MIMAT0003329	0.227547443490874
BHLHE41	hsa-mir-127.MIMAT0004604	0.219745241261015
BHLHE41	hsa-mir-337.MIMAT0000754	0.249266115245808
BHMT2	hsa-mir-127.MIMAT0000446	0.238313964531782
BHMT2	hsa-mir-127.MIMAT0004604	0.26945082396551
BHMT2	hsa-mir-134.MIMAT0000447	0.286790650020434
BHMT2	hsa-mir-136.MIMAT0004606	0.227741707102278
BHMT2	hsa-mir-154.MIMAT0000452	0.261796837676204
BHMT2	hsa-mir-337.MIMAT0000754	0.347354849107539
BHMT2	hsa-mir-370.MIMAT0000722	0.244750565522958
BHMT2	hsa-mir-382.MIMAT0000737	0.258154754709813
BHMT2	hsa-mir-409.MIMAT0001638	0.2786848209609
BHMT2	hsa-mir-411.MIMAT0003329	0.266905251161265
BHMT2	hsa-mir-485.MIMAT0002176	0.288390806582515
BHMT2	hsa-mir-758.MIMAT0003879	0.27038760626939
BICC1	hsa-mir-337.MIMAT0000754	0.37830320088872
BICC1	hsa-mir-379.MIMAT0000733	0.281400194551409
BICC1	hsa-mir-411.MIMAT0003329	0.272616601336534
BICC1	hsa-mir-539.MIMAT0003163	0.231432715718948
BICC1	hsa-mir-654.MIMAT0003330	0.226581881392712
BICC1	hsa-mir-758.MIMAT0003879	0.274147686392338
BIRC5	hsa-mir-382.MIMAT0000737	0.218408419816615
BLM	hsa-mir-382.MIMAT0000737	0.212851041540755
BLM	hsa-mir-493.MIMAT0002813	0.227135892432641
BLNK	hsa-mir-655.MIMAT0003331	0.229403740222065
BMP1	hsa-mir-485.MIMAT0002176	0.279732405472766
BMPER	hsa-mir-379.MIMAT0000733	0.213751849101783
BNC2	hsa-mir-134.MIMAT0000447	0.439818572176846
BNC2	hsa-mir-299.MIMAT0002890	0.22252536938866
BNC2	hsa-mir-337.MIMAT0000754	0.434177732497568
BNC2	hsa-mir-369.MIMAT0000721	0.31386380250154
BNC2	hsa-mir-376c.MIMAT0000720	0.314908509033977
BNC2	hsa-mir-377.MIMAT0004689	0.232484617199956
BNC2	hsa-mir-379.MIMAT0000733	0.381889163256261
BNC2	hsa-mir-382.MIMAT0000737	0.453804113208199
BNC2	hsa-mir-409.MIMAT0001639	0.354506627986623
BNC2	hsa-mir-410.MIMAT0002171	0.283027691918058
BNC2	hsa-mir-411.MIMAT0003329	0.329353087784129
BNC2	hsa-mir-411.MIMAT0004813	0.284945865206956
BNC2	hsa-mir-487b.MIMAT0003180	0.320150748562449
BNC2	hsa-mir-493.MIMAT0002813	0.374013572550983
BNC2	hsa-mir-493.MIMAT0003161	0.277153735905096
BNC2	hsa-mir-655.MIMAT0003331	0.275402485423034
BNC2	hsa-mir-758.MIMAT0003879	0.363321878975209
BTBD11	hsa-mir-409.MIMAT0001638	0.221325251967099
BTBD19	hsa-mir-127.MIMAT0000446	0.220679145585467
BTBD19	hsa-mir-134.MIMAT0000447	0.236192893693196
BTBD19	hsa-mir-337.MIMAT0000754	0.244513132220131
BTBD19	hsa-mir-377.MIMAT0004689	0.221936822595592
BTBD19	hsa-mir-409.MIMAT0001639	0.231055700413853
BTF3	hsa-mir-342.MIMAT0004694	0.24931935786523
BTRC	hsa-mir-342.MIMAT0004694	0.22193250562645
BUB1	hsa-mir-382.MIMAT0000737	0.214583585156533
BUB1	hsa-mir-493.MIMAT0002813	0.219264618696506
BUB1B	hsa-mir-493.MIMAT0002813	0.212957526779599
C10orf26	hsa-mir-487b.MIMAT0003180	0.215144791145033
C10orf72	hsa-mir-134.MIMAT0000447	0.473594538746237
C10orf72	hsa-mir-337.MIMAT0000754	0.455814381838799
C10orf72	hsa-mir-369.MIMAT0001621	0.31443220343861
C10orf72	hsa-mir-376c.MIMAT0000720	0.224151427765594
C10orf72	hsa-mir-377.MIMAT0004689	0.263140854069175
C10orf72	hsa-mir-379.MIMAT0000733	0.378401052189279
C10orf72	hsa-mir-382.MIMAT0000737	0.414145556687561
C10orf72	hsa-mir-411.MIMAT0003329	0.352132294958356
C10orf72	hsa-mir-411.MIMAT0004813	0.25206638922945
C10orf72	hsa-mir-432.MIMAT0002814	0.301387761680279
C10orf72	hsa-mir-493.MIMAT0003161	0.229081406526106
C10orf72	hsa-mir-655.MIMAT0003331	0.249197043739531
C10orf72	hsa-mir-758.MIMAT0003879	0.396230134746997
C11orf41	hsa-mir-337.MIMAT0000754	0.229336107705502
C11orf75	hsa-mir-342.MIMAT0004694	0.223221840410285
C12orf68	hsa-mir-134.MIMAT0000447	0.23018079466768
C12orf68	hsa-mir-337.MIMAT0000754	0.227298498270334
C12orf68	hsa-mir-369.MIMAT0001621	0.294461904186309
C13orf33	hsa-mir-127.MIMAT0000446	0.213655436790938
C13orf33	hsa-mir-337.MIMAT0000754	0.299258056903409
C13orf33	hsa-mir-379.MIMAT0000733	0.228245353502213
C13orf33	hsa-mir-381.MIMAT0000736	0.264677695083836
C13orf33	hsa-mir-411.MIMAT0003329	0.254715569293111
C13orf33	hsa-mir-431.MIMAT0004757	0.22559185646941
C13orf33	hsa-mir-485.MIMAT0002176	0.217478832461306
C13orf33	hsa-mir-487b.MIMAT0003180	0.226731536322978
C14orf174	hsa-mir-342.MIMAT0004694	0.219994186481555
C14orf37	hsa-mir-134.MIMAT0000447	0.477803583659984
C14orf37	hsa-mir-337.MIMAT0000754	0.413355551334519
C14orf37	hsa-mir-376c.MIMAT0000720	0.251744055533491
C14orf37	hsa-mir-377.MIMAT0004689	0.247791150788854
C14orf37	hsa-mir-382.MIMAT0000737	0.379760897469105
C14orf37	hsa-mir-758.MIMAT0003879	0.406916072363915
C14orf79	hsa-mir-342.MIMAT0000753	0.215244081435306
C14orf79	hsa-mir-342.MIMAT0004694	0.285865379634266
C15orf38	hsa-mir-493.MIMAT0002813	0.230415349991078
C15orf59	hsa-mir-382.MIMAT0000737	0.218051550367518
C17orf103	hsa-mir-432.MIMAT0002814	0.216301738875171
C17orf51	hsa-mir-379.MIMAT0000733	0.223619001571377
C17orf53	hsa-mir-493.MIMAT0002813	0.224043503537037
C17orf91	hsa-mir-134.MIMAT0000447	0.228560492249601
C17orf91	hsa-mir-379.MIMAT0000733	0.214920308749633
C17orf91	hsa-mir-485.MIMAT0002176	0.235305037039595
C17orf91	hsa-mir-758.MIMAT0003879	0.23480858558823
C1QTNF3	hsa-mir-299.MIMAT0002890	0.214166278139444
C1QTNF3	hsa-mir-369.MIMAT0001621	0.246090264946786
C1QTNF3	hsa-mir-370.MIMAT0000722	0.337244507376261
C1QTNF3	hsa-mir-376c.MIMAT0000720	0.239763027173882
C1QTNF3	hsa-mir-377.MIMAT0004689	0.235161138068185
C1QTNF3	hsa-mir-433.MIMAT0001627	0.21745580862588
C1QTNF3	hsa-mir-493.MIMAT0002813	0.318887315593468
C1QTNF3	hsa-mir-493.MIMAT0003161	0.296708167130021
C1QTNF6	hsa-mir-127.MIMAT0004604	0.334628424076025
C1QTNF6	hsa-mir-154.MIMAT0000452	0.264184121611899
C1QTNF6	hsa-mir-299.MIMAT0002890	0.235502178630427
C1QTNF6	hsa-mir-337.MIMAT0000754	0.338269068052702
C1QTNF6	hsa-mir-370.MIMAT0000722	0.358599114733528
C1QTNF6	hsa-mir-376c.MIMAT0000720	0.237201625482781
C1QTNF6	hsa-mir-377.MIMAT0004689	0.282811843460943
C1QTNF6	hsa-mir-382.MIMAT0000737	0.356231976653831
C1QTNF6	hsa-mir-409.MIMAT0001639	0.34981120454951
C1QTNF6	hsa-mir-411.MIMAT0003329	0.303052672779495
C1QTNF6	hsa-mir-485.MIMAT0002176	0.345479845510064
C1QTNF6	hsa-mir-493.MIMAT0002813	0.360222295131034
C1QTNF6	hsa-mir-493.MIMAT0003161	0.307066015092124
C1QTNF6	hsa-mir-654.MIMAT0003330	0.224519809132404
C1QTNF7	hsa-mir-337.MIMAT0000754	0.338197118566997
