x
1	0.755454340946856
2	0.7175174158019
3	0.61291176464943
4	0.610125949796891
5	0.599426280714041
6	0.585293600709651
7	0.58497447403195
8	0.574228809292301
9	0.568148247290764
10	0.566201192637206
11	0.566073527282397
12	0.560161269334967
13	0.558099488588263
14	0.545094657140857
15	0.544596054245764
16	0.540376452328543
17	0.535264918715116
18	0.532499862751991
19	0.530553778010836
20	0.523587185605934
21	0.518692761501062
22	0.51685698173051
23	0.508536490636615
24	0.507636120282402
25	0.507090830531553
26	0.505707915609223
27	0.500495696733755
28	0.499588894796657
29	0.498346678851542
30	0.49716220084343
31	0.495337418273549
32	0.494066789681842
33	0.493607123908668
34	0.491183392362238
35	0.490696919183594
36	0.490471072810571
37	0.489859675530896
38	0.484374856776119
39	0.483600402564933
40	0.482003557131678
41	0.480472325679659
42	0.478196639356376
43	0.47814555687966
44	0.474853819981447
45	0.474325190989367
46	0.473494149646952
47	0.472734461778473
48	0.472315111829719
49	0.47060898573206
50	0.468422221263942
51	0.467891549892695
52	0.463827872311222
53	0.462345947838135
54	0.460347084017882
55	0.460156268228829
56	0.460099185657452
57	0.460067146432599
58	0.457128430475007
59	0.456366866507842
60	0.453837720124461
61	0.45367591777097
62	0.452703593652593
63	0.451905837281801
64	0.451718458451448
65	0.45138785932761
66	0.451271995531325
67	0.449770137242106
68	0.449370763131343
69	0.448810197578827
70	0.445405287581669
71	0.444126252847318
72	0.44394904709966
73	0.442688430536733
74	0.441822293666952
75	0.439905040267786
76	0.438108073149104
77	0.436579746569817
78	0.435392405650996
79	0.433486639608038
80	0.432513350583646
81	0.431494616931935
82	0.430357957888984
83	0.430206951063136
84	0.430147358393431
85	0.427627478699555
86	0.426902711209075
87	0.425031599558405
88	0.424546405602446
89	0.424438086708965
90	0.423792661828666
91	0.423446499001686
92	0.42294869034891
93	0.422707550784401
94	0.421806242817922
95	0.421334845913711
96	0.420598500100826
97	0.420431911351335
98	0.419725755441615
99	0.418939729858704
100	0.417301890563019
101	0.416940280297639
102	0.414336206329686
103	0.411529708789875
104	0.411504559917853
105	0.410645167769377
106	0.410407878084729
107	0.409630780823106
108	0.407325889271191
109	0.406428222659547
110	0.406277298098973
111	0.40621898530272
112	0.40410822676982
113	0.40282766629071
114	0.40185442912901
115	0.401014186894837
116	0.400004179372264
117	0.395540815926639
118	0.392477350965229
119	0.39234204489507
120	0.390641290937639
121	0.388052113660036
122	0.387561045715804
123	0.38699619897121
124	0.386538600190779
125	0.385033147905793
126	0.384299426984706
127	0.383884675187794
128	0.383133633545556
129	0.382261333997031
130	0.381943992097228
131	0.381102281666536
132	0.380876385313162
133	0.377120554925934
134	0.377015978053334
135	0.376763351307062
136	0.374851999946846
137	0.372976129390674
138	0.371099126340136
139	0.36967044604134
140	0.368984004949342
141	0.368658389477112
142	0.368432572059978
143	0.367874185451645
144	0.367514614297071
145	0.367194433931644
146	0.367102355274043
147	0.365706136446859
148	0.364019981278867
149	0.363187896930759
150	0.361450527460558
151	0.361450527460558
152	0.361446216084324
153	0.361128263437155
154	0.360713432628811
155	0.360182833324608
156	0.360015076637068
157	0.359801318769834
158	0.35884259112677
159	0.358098854431467
160	0.355741831922736
161	0.354927345642395
162	0.354806334676916
163	0.354769210246181
164	0.353156322572241
165	0.352414506196283
166	0.352361970914115
167	0.352239670011314
168	0.351181030366502
169	0.351046356447969
170	0.35093814368009
171	0.34883251407641
172	0.345489937358545
173	0.344883857950354
174	0.344728880118137
175	0.342645461741341
176	0.342335484976844
177	0.34229747445726
178	0.340304707005162
179	0.340224219246981
180	0.339844046396415
181	0.337153802578362
182	0.336491558806695
183	0.335849078162332
184	0.335837945815127
185	0.335542619021716
186	0.335414218473163
187	0.334445574694016
188	0.334444499616707
189	0.33247399344371
190	0.331737864121731
191	0.330843042353948
192	0.330370648379503
193	0.330301957901618
194	0.328642826768622
195	0.326775229069812
196	0.326090783728
197	0.325448155678137
198	0.323528063642371
199	0.320013889050418
200	0.319893709230324
201	0.318263525888255
202	0.316860415124166
203	0.315890329172087
204	0.315451897918661
205	0.313066198889196
206	0.312708584702918
207	0.312627039934252
208	0.311953942337704
209	0.309891144745565
210	0.306915055368184
211	0.306606827328458
212	0.304244712205446
213	0.301201146945589
214	0.301142403604382
215	0.299617510654252
216	0.294708555802191
217	0.292697532049026
218	0.290276559867439
219	0.287870240861877
220	0.286172818387068
221	0.283731067185537
222	0.276209752482112
223	0.271599852269261
224	0.267410386271157
225	0.265928330050443
226	0.26267308535813
227	0.260955184731243
228	0.259440509312705
229	0.259284433006575
230	0.25829809319766
231	0.254792725111489
232	0.249673662116845
233	0.230366693026045
234	0.225706537457814
235	0.223983588563813
236	0.21586101155054
237	0.201984316885695
