hs14 100109655 100109753 hs6 40994772 41006928 w=0.437848272682744
hs14 100109655 100109753 hs4 619373 664571 w=0.411866482265825
hs14 100109655 100109753 hs14 100109655 100109753 w=0.507792376177716
hs14 100109655 100109753 hs19 58739960 58788815 w=0.421531679488288
hs14 100109655 100109753 hs19 58433252 58446761 w=0.42282248537759
hs14 100109655 100109753 hs11 123594885 123612383 w=0.41442360330769
hs14 100109655 100109753 hs6 28192664 28201260 w=0.411732503529547
hs14 100109655 100109753 hs8 106330920 106816760 w=0.434964128273835
hs14 100109655 100109753 hs4 4291924 4323513 w=0.420838735701732
hs14 100109655 100109753 hs6 40994772 41006928 w=0.431077304290201
hs14 100109655 100109753 hs19 34919257 34960853 w=0.434164577750886
hs14 100109655 100109753 hs14 91006932 91282823 w=0.411529374477771
hs14 100109655 100109753 hs12 128751948 129192460 w=0.414991212147405
hs14 100109655 100109753 hs1 119425669 119532179 w=0.450890310312041
hs14 100109655 100109753 hs4 77172886 77232752 w=0.426581093151238
hs14 100109655 100109753 hs2 74443369 74570541 w=0.430270550609387
hs14 100109655 100109753 hs13 23755091 23899304 w=0.437659549946697
hs14 100109655 100109753 hs4 52886872 52904648 w=0.438175296049788
hs14 100109655 100109753 hs14 39501123 39578850 w=0.422469530642234
hs14 100109655 100109753 hs2 74652963 74669549 w=0.410966087532774
hs14 100109655 100109753 hs17 74138534 74236454 w=0.423220099691705
hs14 100109655 100109753 hs4 40192673 40248587 w=0.461576915319676
hs14 100109655 100109753 hs8 128806779 129113499 w=0.416634972772063
hs14 100109655 100109753 hs1 173446405 173457946 w=0.453100239144841
hs14 100109655 100109753 hs12 54969171 54982443 w=0.438559944679748
hs14 100109655 100109753 hs10 13319796 13344412 w=0.439417120465612
hs14 100109655 100109753 hsX 54959394 55024967 w=0.436617973319503
hs14 100109655 100109753 hs1 160246602 160256138 w=0.412751030051575
hs14 100109655 100109753 hs4 619373 664571 w=0.463184660155012
hs14 100109655 100109753 hs20 43538703 43587676 w=0.428060621776587
hs14 100109655 100109753 hs10 13141449 13180291 w=0.426282882415651
hs14 100109655 100109753 hs11 62559595 62573774 w=0.447455844642291
hs14 100109655 100109753 hs9 107526438 107539738 w=0.446013772437837
hs14 100109655 100109753 hs19 58859117 58866549 w=0.414779439306192
hs14 100109655 100109753 hs20 44689624 44718591 w=0.461002103322096
hs14 100109655 100109753 hs18 3066805 3220106 w=0.444542887601925
hs14 100109655 100109753 hs11 68474908 68519032 w=0.433003428703144
hs14 100109655 100109753 hsX 106057101 106243474 w=0.417872475293169
hs14 100109655 100109753 hsX 135295381 135338641 w=0.427194802201285
hs14 100109655 100109753 hs12 116997186 117014425 w=0.420507390439969
hs14 100109655 100109753 hs19 19734477 19739739 w=0.424621834212119
hs14 100109655 100109753 hs9 129376722 129463311 w=0.414210389834904
hs14 100109655 100109753 hs12 16701307 16763528 w=0.422089203906993
hs14 100109655 100109753 hs6 127761488 127780536 w=0.424920044947705
hs14 100109655 100109753 hs19 11274943 11308467 w=0.436314000057625
hs14 100109655 100109753 hs1 24480647 24514449 w=0.427073789149163
hs14 100109655 100109753 hs1 159896829 159915386 w=0.426304491889244
hs14 100109655 100109753 hs19 36245469 36248980 w=0.429947849137062
hs14 100109655 100109753 hs9 115142217 115234690 w=0.432107355864811
hs17 7223297 7223379 hs14 100307859 100307956 w=0.537068891001815
hs2 218402646 218402722 hs14 100307859 100307956 w=0.449530354107241
hs7 27210210 27219880 hs14 100109655 100109753 w=0.414226236782205
hs21 40714241 40721573 hs14 100109655 100109753 w=0.412886449419425
hs4 108910870 108956331 hs14 100109655 100109753 w=0.428978304088512
hs1 204167288 204183220 hs14 100109655 100109753 w=0.413720575100124
hs5 42423879 42721979 hs14 100109655 100109753 w=0.452280519779871
hs3 81538850 81811312 hs14 100109655 100109753 w=0.441938225718155
hs12 10365057 10375727 hs14 100109655 100109753 w=0.41408361425649
hs2 73481810 73511559 hs14 100109655 100109753 w=0.449948137263376
hs8 94710789 94743755 hs14 100109655 100109753 w=0.445073040020745
hs14 100437786 100610573 hs14 100109655 100109753 w=0.415767712565189
hs16 68263014 68272005 hs14 100109655 100109753 w=0.421491341804247
hs10 119232726 119304579 hs14 100109655 100109753 w=0.468806004552396
hs10 119232726 119304579 hs14 100109655 100109753 w=0.464714610885412
hs10 119301955 119309056 hs14 100109655 100109753 w=0.42292765148241
hs10 119301955 119309056 hs14 100109655 100109753 w=0.411728181634829
hs10 131633547 131762105 hs14 100109655 100109753 w=0.434147290172011
hsX 95939662 96859996 hs14 100109655 100109753 w=0.432734030599015
hs6 35265595 35289548 hs14 100109655 100109753 w=0.423465007059095
hs17 46103533 46115392 hs14 100109655 100109753 w=0.419934019073962
hs7 132469629 132766848 hs14 100109655 100109753 w=0.442374737084738
hs14 35179593 35184029 hs14 100109655 100109753 w=0.411950038897053
hs9 90581356 90589668 hs14 100109655 100109753 w=0.417876797187887
hs9 90581356 90589668 hs14 100109655 100109753 w=0.433390958596249
hsX 149934810 150067289 hs14 100109655 100109753 w=0.429511337770479
hs1 44457031 44462200 hs14 100109655 100109753 w=0.428128331460512
hs11 34460472 34493609 hs14 100109655 100109753 w=0.447376609905783
hs17 46908350 46943884 hs14 100109655 100109753 w=0.442203301927565
hs7 120628731 120937498 hs14 100109655 100109753 w=0.429224652087475
hs22 19338891 19435755 hs14 100109655 100109753 w=0.451636557466793
hs19 55670031 55678090 hs14 100109655 100109753 w=0.411075575532313
hs16 30768744 30774031 hs14 100109655 100109753 w=0.425030973578817
hs17 3375668 3406713 hs14 100109655 100109753 w=0.413389229838361
hs2 232063260 232239548 hs14 100109655 100109753 w=0.4224925807474
hs2 232063260 232239548 hs14 100109655 100109753 w=0.414468262886449
hs4 148653214 148993931 hs14 100109655 100109753 w=0.433148932492004
hs14 24028774 24037279 hs14 100109655 100109753 w=0.43802114847149
hs4 80822303 81046608 hs14 100109655 100109753 w=0.418751260552626
hs11 417933 442011 hs14 100109655 100109753 w=0.444394502549918
hs11 417933 442011 hs14 100109655 100109753 w=0.476163309995102
hs12 45609770 45834187 hs14 100109655 100109753 w=0.420700435070735
hs16 90038994 90068569 hs14 100109655 100109753 w=0.417365372979514
hs22 50919985 50924869 hs14 100109655 100109753 w=0.418529403290403
hs4 99992132 100009952 hs14 100109655 100109753 w=0.417672227504538
hs4 100226121 100242558 hs14 100109655 100109753 w=0.427824358198634
hs4 100197524 100212185 hs14 100109655 100109753 w=0.438613248047944
hs16 20420856 20452658 hs14 100109655 100109753 w=0.412200708790734
hs11 107992243 108018503 hs14 100109655 100109753 w=0.446303339383986
hs18 47309869 47340330 hs14 100109655 100109753 w=0.410908462269859
hs12 21950335 22094336 hs14 100109655 100109753 w=0.415792203301928
hs12 21950335 22094336 hs14 100109655 100109753 w=0.455297202293485
