from	to	weight
ABAT	hsa-mir-196a.MIMAT0000226	0.33126
ABCA1	hsa-mir-141.MIMAT0000432	0.288184
ABCA1	hsa-mir-200a.MIMAT0000682	0.331373
ABCA1	hsa-mir-200b.MIMAT0000318	0.3241
ABCA1	hsa-mir-215.MIMAT0000272	0.297677
ABCA1	hsa-mir-224.MIMAT0000281	0.29062
ABCA1	hsa-mir-224.MIMAT0009198	0.288059
ABCA1	hsa-mir-22.MIMAT0000077	0.299368
ABCA1	hsa-mir-378a.MIMAT0000731	0.331875
ABCA1	hsa-mir-378a.MIMAT0000732	0.290972
ABCA1	hsa-mir-429.MIMAT0001536	0.286911
ABCA1	hsa-mir-452.MIMAT0001635	0.293168
ABCA1	hsa-mir-652.MIMAT0003322	0.300649
ABCA13	hsa-mir-200a.MIMAT0001620	0.290039
ABCA8	hsa-mir-141.MIMAT0000432	0.320585
ABCA8	hsa-mir-141.MIMAT0004598	0.319986
ABCA8	hsa-mir-200a.MIMAT0000682	0.344792
ABCA8	hsa-mir-200a.MIMAT0001620	0.305563
ABCA8	hsa-mir-200b.MIMAT0000318	0.31833
ABCA8	hsa-mir-200c.MIMAT0000617	0.307512
ABCA8	hsa-mir-215.MIMAT0000272	0.28606
ABCA8	hsa-mir-224.MIMAT0000281	0.301312
ABCA8	hsa-mir-22.MIMAT0000077	0.306843
ABCA8	hsa-mir-31.MIMAT0000089	0.296505
ABCA8	hsa-mir-452.MIMAT0001635	0.330053
ABCA8	hsa-mir-652.MIMAT0003322	0.28914
ABCB1	hsa-mir-452.MIMAT0001636	0.286043
ABCC11	hsa-mir-375.MIMAT0000728	0.295544
ABCC6	hsa-mir-224.MIMAT0000281	0.353738
ABCC6	hsa-mir-452.MIMAT0001635	0.305681
ABCC9	hsa-mir-141.MIMAT0000432	0.378192
ABCC9	hsa-mir-141.MIMAT0004598	0.346358
ABCC9	hsa-mir-193b.MIMAT0002819	0.326418
ABCC9	hsa-mir-193b.MIMAT0004767	0.30412
ABCC9	hsa-mir-200a.MIMAT0000682	0.396208
ABCC9	hsa-mir-200a.MIMAT0001620	0.323649
ABCC9	hsa-mir-200b.MIMAT0000318	0.365456
ABCC9	hsa-mir-200b.MIMAT0004571	0.32664
ABCC9	hsa-mir-200c.MIMAT0000617	0.332872
ABCC9	hsa-mir-200c.MIMAT0004657	0.305456
ABCC9	hsa-mir-205.MIMAT0000266	0.305128
ABCC9	hsa-mir-215.MIMAT0000272	0.317553
ABCC9	hsa-mir-224.MIMAT0000281	0.316191
ABCC9	hsa-mir-22.MIMAT0000077	0.345642
ABCC9	hsa-mir-342.MIMAT0000753	0.31604
ABCC9	hsa-mir-342.MIMAT0004694	0.288618
ABCC9	hsa-mir-378a.MIMAT0000731	0.373254
ABCC9	hsa-mir-378a.MIMAT0000732	0.328325
ABCC9	hsa-mir-429.MIMAT0001536	0.34466
ABCC9	hsa-mir-452.MIMAT0001635	0.337311
ABCC9	hsa-mir-652.MIMAT0003322	0.323756
ABCD1	hsa-mir-193b.MIMAT0004767	0.353721
ABCD1	hsa-mir-224.MIMAT0000281	0.292038
ABCD1	hsa-mir-652.MIMAT0003322	0.315131
ABCD2	hsa-mir-193a.MIMAT0004614	0.310025
ABCD2	hsa-mir-215.MIMAT0000272	0.327773
ABCD2	hsa-mir-224.MIMAT0000281	0.399119
ABCD2	hsa-mir-224.MIMAT0009198	0.312218
ABCD2	hsa-mir-335.MIMAT0004703	0.359293
ABCD2	hsa-mir-378a.MIMAT0000731	0.377188
ABCD2	hsa-mir-378a.MIMAT0000732	0.341094
ABCD2	hsa-mir-452.MIMAT0001635	0.361173
ABCD2	hsa-mir-652.MIMAT0003322	0.35328
ABHD11	hsa-mir-141.MIMAT0000432	0.311759
ABHD11	hsa-mir-200a.MIMAT0000682	0.340893
ABHD11	hsa-mir-200b.MIMAT0000318	0.328713
ABHD11	hsa-mir-200c.MIMAT0000617	0.300997
ABHD11	hsa-mir-200c.MIMAT0004657	0.30839
ABHD11	hsa-mir-429.MIMAT0001536	0.333192
ABHD14A	hsa-mir-141.MIMAT0004598	0.290745
ABHD14A	hsa-mir-200a.MIMAT0001620	0.30715
ABHD15	hsa-mir-139.MIMAT0000250	0.31939
ABHD15	hsa-mir-141.MIMAT0000432	0.312856
ABHD15	hsa-mir-193a.MIMAT0004614	0.327684
ABHD15	hsa-mir-193b.MIMAT0002819	0.313677
ABHD15	hsa-mir-193b.MIMAT0004767	0.323821
ABHD15	hsa-mir-200a.MIMAT0000682	0.330954
ABHD15	hsa-mir-200b.MIMAT0000318	0.324025
ABHD15	hsa-mir-200c.MIMAT0000617	0.290986
ABHD15	hsa-mir-215.MIMAT0000272	0.400781
ABHD15	hsa-mir-224.MIMAT0000281	0.440213
ABHD15	hsa-mir-224.MIMAT0009198	0.351133
ABHD15	hsa-mir-22.MIMAT0000077	0.327369
ABHD15	hsa-mir-335.MIMAT0004703	0.379601
ABHD15	hsa-mir-378a.MIMAT0000731	0.407878
ABHD15	hsa-mir-378a.MIMAT0000732	0.381942
ABHD15	hsa-mir-429.MIMAT0001536	0.289943
ABHD15	hsa-mir-452.MIMAT0001635	0.383202
ABHD15	hsa-mir-652.MIMAT0003322	0.406393
ABHD5	hsa-mir-193b.MIMAT0002819	0.293131
ABHD5	hsa-mir-224.MIMAT0000281	0.311558
ABHD5	hsa-mir-224.MIMAT0009198	0.295628
ABHD5	hsa-mir-378a.MIMAT0000731	0.353022
ABHD5	hsa-mir-652.MIMAT0003322	0.318773
ABHD6	hsa-mir-139.MIMAT0000250	0.357763
ABHD6	hsa-mir-141.MIMAT0000432	0.327085
ABHD6	hsa-mir-141.MIMAT0004598	0.342533
ABHD6	hsa-mir-193b.MIMAT0002819	0.300351
ABHD6	hsa-mir-200a.MIMAT0000682	0.36601
ABHD6	hsa-mir-200a.MIMAT0001620	0.318641
ABHD6	hsa-mir-200b.MIMAT0000318	0.352212
ABHD6	hsa-mir-200c.MIMAT0000617	0.308484
ABHD6	hsa-mir-215.MIMAT0000272	0.393825
ABHD6	hsa-mir-224.MIMAT0000281	0.415484
ABHD6	hsa-mir-224.MIMAT0009198	0.383576
ABHD6	hsa-mir-22.MIMAT0000077	0.387279
ABHD6	hsa-mir-22.MIMAT0004495	0.334742
ABHD6	hsa-mir-378a.MIMAT0000731	0.343371
ABHD6	hsa-mir-452.MIMAT0001635	0.454793
ABHD6	hsa-mir-452.MIMAT0001636	0.380145
ABHD6	hsa-mir-652.MIMAT0003322	0.337224
ABI1	hsa-mir-193b.MIMAT0004767	0.2975
ABI2	hsa-mir-130a.MIMAT0000425	0.29828
ABI2	hsa-mir-141.MIMAT0000432	0.339894
ABI2	hsa-mir-141.MIMAT0004598	0.348819
ABI2	hsa-mir-193b.MIMAT0002819	0.317387
ABI2	hsa-mir-193b.MIMAT0004767	0.367954
ABI2	hsa-mir-200a.MIMAT0000682	0.332281
ABI2	hsa-mir-200a.MIMAT0001620	0.320173
ABI2	hsa-mir-200b.MIMAT0000318	0.32825
ABI2	hsa-mir-200c.MIMAT0000617	0.330427
ABI2	hsa-mir-203a.MIMAT0000264	0.331185
ABI2	hsa-mir-215.MIMAT0000272	0.292611
ABI2	hsa-mir-224.MIMAT0000281	0.313309
ABI2	hsa-mir-224.MIMAT0009198	0.295979
ABI2	hsa-mir-22.MIMAT0000077	0.349143
ABI2	hsa-mir-31.MIMAT0000089	0.289101
ABI2	hsa-mir-652.MIMAT0003322	0.35536
ABLIM3	hsa-mir-139.MIMAT0000250	0.351254
ABLIM3	hsa-mir-141.MIMAT0000432	0.301368
ABLIM3	hsa-mir-141.MIMAT0004598	0.306104
ABLIM3	hsa-mir-193b.MIMAT0002819	0.344096
ABLIM3	hsa-mir-200a.MIMAT0000682	0.34186
ABLIM3	hsa-mir-200a.MIMAT0001620	0.322031
ABLIM3	hsa-mir-200b.MIMAT0000318	0.35476
ABLIM3	hsa-mir-200c.MIMAT0000617	0.325882
ABLIM3	hsa-mir-215.MIMAT0000272	0.39938
ABLIM3	hsa-mir-224.MIMAT0000281	0.427938
ABLIM3	hsa-mir-224.MIMAT0009198	0.400135
ABLIM3	hsa-mir-22.MIMAT0000077	0.330396
ABLIM3	hsa-mir-22.MIMAT0004495	0.292904
ABLIM3	hsa-mir-335.MIMAT0004703	0.355266
ABLIM3	hsa-mir-365a.MIMAT0000710	0.331079
ABLIM3	hsa-mir-378a.MIMAT0000731	0.363291
ABLIM3	hsa-mir-378a.MIMAT0000732	0.331453
ABLIM3	hsa-mir-452.MIMAT0001635	0.408031
ABLIM3	hsa-mir-452.MIMAT0001636	0.360976
ABLIM3	hsa-mir-652.MIMAT0003322	0.390939
ACAA2	hsa-mir-133a.MIMAT0000427	0.313836
ACAA2	hsa-mir-139.MIMAT0000250	0.301642
ACAA2	hsa-mir-141.MIMAT0000432	0.356738
ACAA2	hsa-mir-141.MIMAT0004598	0.382009
ACAA2	hsa-mir-193b.MIMAT0002819	0.359305
ACAA2	hsa-mir-193b.MIMAT0004767	0.395153
ACAA2	hsa-mir-196a.MIMAT0000226	0.304627
ACAA2	hsa-mir-200a.MIMAT0000682	0.404301
ACAA2	hsa-mir-200a.MIMAT0001620	0.383468
ACAA2	hsa-mir-200b.MIMAT0000318	0.398359
ACAA2	hsa-mir-200b.MIMAT0004571	0.306898
ACAA2	hsa-mir-200c.MIMAT0000617	0.348486
ACAA2	hsa-mir-200c.MIMAT0004657	0.331089
ACAA2	hsa-mir-203a.MIMAT0000264	0.324731
ACAA2	hsa-mir-215.MIMAT0000272	0.326655
ACAA2	hsa-mir-224.MIMAT0000281	0.330997
ACAA2	hsa-mir-224.MIMAT0009198	0.308429
ACAA2	hsa-mir-22.MIMAT0000077	0.334594
ACAA2	hsa-mir-31.MIMAT0004504	0.316459
ACAA2	hsa-mir-335.MIMAT0004703	0.30429
ACAA2	hsa-mir-378a.MIMAT0000731	0.396603
ACAA2	hsa-mir-378a.MIMAT0000732	0.356937
ACAA2	hsa-mir-429.MIMAT0001536	0.335528
ACAA2	hsa-mir-452.MIMAT0001635	0.287265
ACAA2	hsa-mir-652.MIMAT0003322	0.387078
ACAA2	hsa-mir-891a.MIMAT0004902	0.312454
ACACB	hsa-mir-139.MIMAT0000250	0.295292
ACACB	hsa-mir-193a.MIMAT0004614	0.302771
ACACB	hsa-mir-193b.MIMAT0002819	0.325392
ACACB	hsa-mir-193b.MIMAT0004767	0.336087
ACACB	hsa-mir-200a.MIMAT0000682	0.2908
ACACB	hsa-mir-200b.MIMAT0000318	0.308868
ACACB	hsa-mir-215.MIMAT0000272	0.357097
ACACB	hsa-mir-224.MIMAT0000281	0.394832
ACACB	hsa-mir-224.MIMAT0009198	0.352818
ACACB	hsa-mir-22.MIMAT0000077	0.30751
ACACB	hsa-mir-335.MIMAT0004703	0.334282
ACACB	hsa-mir-378a.MIMAT0000731	0.414996
ACACB	hsa-mir-378a.MIMAT0000732	0.396999
ACACB	hsa-mir-452.MIMAT0001635	0.335386
ACACB	hsa-mir-652.MIMAT0003322	0.397099
ACAD9	hsa-mir-193b.MIMAT0004767	0.311918
ACADL	hsa-mir-193b.MIMAT0002819	0.311647
ACADL	hsa-mir-193b.MIMAT0004767	0.313928
ACADL	hsa-mir-200a.MIMAT0000682	0.320243
ACADL	hsa-mir-200b.MIMAT0000318	0.32193
ACADL	hsa-mir-215.MIMAT0000272	0.308632
ACADL	hsa-mir-224.MIMAT0000281	0.372956
ACADL	hsa-mir-22.MIMAT0000077	0.28925
ACADL	hsa-mir-335.MIMAT0004703	0.28886
ACADL	hsa-mir-378a.MIMAT0000731	0.375295
ACADL	hsa-mir-378a.MIMAT0000732	0.343647
ACADL	hsa-mir-452.MIMAT0001635	0.307098
ACADL	hsa-mir-652.MIMAT0003322	0.356483
ACADS	hsa-mir-193b.MIMAT0004767	0.367836
ACADS	hsa-mir-378a.MIMAT0000731	0.286632
ACADS	hsa-mir-378a.MIMAT0000732	0.292643
ACADS	hsa-mir-652.MIMAT0003322	0.320202
ACAT1	hsa-mir-133a.MIMAT0000427	0.319178
ACAT1	hsa-mir-139.MIMAT0000250	0.316249
ACAT1	hsa-mir-141.MIMAT0000432	0.37017
ACAT1	hsa-mir-141.MIMAT0004598	0.378717
ACAT1	hsa-mir-193b.MIMAT0002819	0.3685
ACAT1	hsa-mir-193b.MIMAT0004767	0.382192
ACAT1	hsa-mir-196a.MIMAT0000226	0.293293
ACAT1	hsa-mir-200a.MIMAT0000682	0.394103
ACAT1	hsa-mir-200a.MIMAT0001620	0.363241
ACAT1	hsa-mir-200b.MIMAT0000318	0.384974
ACAT1	hsa-mir-200b.MIMAT0004571	0.302338
ACAT1	hsa-mir-200c.MIMAT0000617	0.341186
ACAT1	hsa-mir-200c.MIMAT0004657	0.33254
ACAT1	hsa-mir-215.MIMAT0000272	0.329732
ACAT1	hsa-mir-224.MIMAT0000281	0.357337
ACAT1	hsa-mir-224.MIMAT0009198	0.299418
ACAT1	hsa-mir-22.MIMAT0000077	0.345243
ACAT1	hsa-mir-31.MIMAT0004504	0.290698
ACAT1	hsa-mir-335.MIMAT0004703	0.340508
ACAT1	hsa-mir-342.MIMAT0000753	0.309797
ACAT1	hsa-mir-378a.MIMAT0000731	0.449632
ACAT1	hsa-mir-378a.MIMAT0000732	0.398138
ACAT1	hsa-mir-429.MIMAT0001536	0.322136
ACAT1	hsa-mir-452.MIMAT0001635	0.308866
ACAT1	hsa-mir-486.MIMAT0002177	0.286145
ACAT1	hsa-mir-652.MIMAT0003322	0.388054
ACAT1	hsa-mir-891a.MIMAT0004902	0.297652
ACBD7	hsa-mir-200c.MIMAT0004657	0.291678
ACER3	hsa-mir-141.MIMAT0000432	0.286447
ACER3	hsa-mir-200a.MIMAT0000682	0.305885
ACER3	hsa-mir-200b.MIMAT0000318	0.323448
ACER3	hsa-mir-224.MIMAT0000281	0.34231
ACER3	hsa-mir-335.MIMAT0004703	0.298322
ACER3	hsa-mir-378a.MIMAT0000731	0.392735
ACER3	hsa-mir-378a.MIMAT0000732	0.313791
ACER3	hsa-mir-429.MIMAT0001536	0.301224
ACER3	hsa-mir-452.MIMAT0001635	0.292967
ACER3	hsa-mir-452.MIMAT0001636	0.292815
ACER3	hsa-mir-652.MIMAT0003322	0.320561
ACO1	hsa-mir-139.MIMAT0000250	0.366385
ACO1	hsa-mir-139.MIMAT0004552	0.292142
ACO1	hsa-mir-141.MIMAT0000432	0.327473
ACO1	hsa-mir-141.MIMAT0004598	0.307823
ACO1	hsa-mir-193a.MIMAT0004614	0.340348
ACO1	hsa-mir-193b.MIMAT0002819	0.354037
ACO1	hsa-mir-193b.MIMAT0004767	0.333908
ACO1	hsa-mir-200a.MIMAT0000682	0.334569
ACO1	hsa-mir-200a.MIMAT0001620	0.293749
ACO1	hsa-mir-200b.MIMAT0000318	0.331796
ACO1	hsa-mir-200c.MIMAT0000617	0.300323
ACO1	hsa-mir-215.MIMAT0000272	0.400971
ACO1	hsa-mir-224.MIMAT0000281	0.46903
ACO1	hsa-mir-224.MIMAT0009198	0.396807
ACO1	hsa-mir-22.MIMAT0000077	0.374097
ACO1	hsa-mir-31.MIMAT0000089	0.290202
ACO1	hsa-mir-31.MIMAT0004504	0.289003
ACO1	hsa-mir-335.MIMAT0004703	0.409561
ACO1	hsa-mir-365a.MIMAT0000710	0.32711
ACO1	hsa-mir-378a.MIMAT0000731	0.421365
ACO1	hsa-mir-378a.MIMAT0000732	0.394814
ACO1	hsa-mir-429.MIMAT0001536	0.292105
ACO1	hsa-mir-452.MIMAT0001635	0.436853
ACO1	hsa-mir-452.MIMAT0001636	0.381186
ACO1	hsa-mir-652.MIMAT0003322	0.460748
ACO1	hsa-mir-891a.MIMAT0004902	0.304713
ACO2	hsa-mir-193b.MIMAT0004767	0.357204
ACO2	hsa-mir-378a.MIMAT0000731	0.311232
ACO2	hsa-mir-378a.MIMAT0000732	0.287735
ACO2	hsa-mir-652.MIMAT0003322	0.318278
ACOT1	hsa-mir-141.MIMAT0000432	0.312283
ACOT1	hsa-mir-141.MIMAT0004598	0.292288
ACOT1	hsa-mir-193b.MIMAT0002819	0.315612
ACOT1	hsa-mir-193b.MIMAT0004767	0.353149
ACOT1	hsa-mir-200a.MIMAT0000682	0.339064
ACOT1	hsa-mir-200b.MIMAT0000318	0.322962
ACOT1	hsa-mir-200c.MIMAT0000617	0.298299
ACOT1	hsa-mir-215.MIMAT0000272	0.302458
ACOT1	hsa-mir-224.MIMAT0000281	0.344847
ACOT1	hsa-mir-22.MIMAT0000077	0.316143
ACOT1	hsa-mir-378a.MIMAT0000731	0.367071
ACOT1	hsa-mir-378a.MIMAT0000732	0.335285
ACOT1	hsa-mir-652.MIMAT0003322	0.381168
ACOT13	hsa-mir-200a.MIMAT0000682	0.303264
ACOT13	hsa-mir-200b.MIMAT0000318	0.297387
ACOT2	hsa-mir-193b.MIMAT0002819	0.310618
ACOT2	hsa-mir-193b.MIMAT0004767	0.351437
ACOT2	hsa-mir-200a.MIMAT0000682	0.309225
ACOT2	hsa-mir-200b.MIMAT0000318	0.299303
ACOT2	hsa-mir-215.MIMAT0000272	0.311809
ACOT2	hsa-mir-224.MIMAT0000281	0.363805
ACOT2	hsa-mir-224.MIMAT0009198	0.289883
ACOT2	hsa-mir-22.MIMAT0000077	0.317061
ACOT2	hsa-mir-378a.MIMAT0000731	0.384271
ACOT2	hsa-mir-378a.MIMAT0000732	0.362464
ACOT2	hsa-mir-652.MIMAT0003322	0.375604
ACOT4	hsa-mir-224.MIMAT0000281	0.311273
ACOT4	hsa-mir-224.MIMAT0009198	0.285949
ACOT4	hsa-mir-652.MIMAT0003322	0.328205
ACOT9	hsa-mir-141.MIMAT0000432	0.319825
ACOT9	hsa-mir-141.MIMAT0004598	0.301852
ACOT9	hsa-mir-22.MIMAT0000077	0.303267
ACOX1	hsa-mir-200a.MIMAT0000682	0.28933
ACOX1	hsa-mir-215.MIMAT0000272	0.333276
ACOX1	hsa-mir-224.MIMAT0000281	0.376016
ACOX1	hsa-mir-22.MIMAT0000077	0.351862
ACOX1	hsa-mir-335.MIMAT0004703	0.303445
ACOX1	hsa-mir-365a.MIMAT0000710	0.298002
ACOX1	hsa-mir-378a.MIMAT0000731	0.373814
ACOX1	hsa-mir-378a.MIMAT0000732	0.332084
ACOX1	hsa-mir-452.MIMAT0001635	0.365058
ACOX1	hsa-mir-452.MIMAT0001636	0.292673
ACOX1	hsa-mir-652.MIMAT0003322	0.337563
ACOX1	hsa-mir-891a.MIMAT0004902	0.307827
ACOX2	hsa-mir-193b.MIMAT0004767	0.287475
ACOX2	hsa-mir-215.MIMAT0000272	0.302942
ACOX2	hsa-mir-378a.MIMAT0000732	0.294237
ACOX2	hsa-mir-652.MIMAT0003322	0.345382
ACOX3	hsa-mir-141.MIMAT0000432	0.290525
ACPL2	hsa-mir-193b.MIMAT0004767	0.301803
ACPL2	hsa-mir-652.MIMAT0003322	0.305026
ACSL1	hsa-mir-193b.MIMAT0002819	0.302017
ACSL1	hsa-mir-193b.MIMAT0004767	0.301877
ACSL1	hsa-mir-200a.MIMAT0000682	0.31846
ACSL1	hsa-mir-200b.MIMAT0000318	0.319023
ACSL1	hsa-mir-215.MIMAT0000272	0.302578
ACSL1	hsa-mir-224.MIMAT0000281	0.392553
ACSL1	hsa-mir-224.MIMAT0009198	0.295031
ACSL1	hsa-mir-22.MIMAT0000077	0.316567
ACSL1	hsa-mir-335.MIMAT0004703	0.30406
ACSL1	hsa-mir-378a.MIMAT0000731	0.39456
ACSL1	hsa-mir-378a.MIMAT0000732	0.365392
ACSL1	hsa-mir-452.MIMAT0001635	0.320554
ACSL1	hsa-mir-652.MIMAT0003322	0.3373
ACSL3	hsa-mir-130a.MIMAT0000425	0.286643
ACSL3	hsa-mir-141.MIMAT0000432	0.303091
ACSL3	hsa-mir-193b.MIMAT0004767	0.302484
ACSL3	hsa-mir-203a.MIMAT0000264	0.307735
ACSL3	hsa-mir-486.MIMAT0002177	0.29955
ACSL3	hsa-mir-652.MIMAT0003322	0.295158
ACSM1	hsa-mir-141.MIMAT0000432	0.296176
ACSM3	hsa-mir-141.MIMAT0000432	0.335344
ACSM3	hsa-mir-141.MIMAT0004598	0.309234
ACSM3	hsa-mir-200a.MIMAT0000682	0.318711
ACSM3	hsa-mir-200a.MIMAT0001620	0.288817
ACSM3	hsa-mir-200b.MIMAT0000318	0.335828
ACSM3	hsa-mir-200c.MIMAT0000617	0.326863
ACSM3	hsa-mir-31.MIMAT0004504	0.288916
ACSM5	hsa-mir-139.MIMAT0000250	0.312447
ACSM5	hsa-mir-141.MIMAT0000432	0.310995
ACSM5	hsa-mir-141.MIMAT0004598	0.297643
ACSM5	hsa-mir-193a.MIMAT0004614	0.311604
ACSM5	hsa-mir-193b.MIMAT0002819	0.36434
ACSM5	hsa-mir-193b.MIMAT0004767	0.331315
ACSM5	hsa-mir-200a.MIMAT0000682	0.325686
ACSM5	hsa-mir-200a.MIMAT0001620	0.299429
ACSM5	hsa-mir-200b.MIMAT0000318	0.316103
ACSM5	hsa-mir-200c.MIMAT0000617	0.298273
ACSM5	hsa-mir-215.MIMAT0000272	0.408545
ACSM5	hsa-mir-224.MIMAT0000281	0.410985
ACSM5	hsa-mir-224.MIMAT0009198	0.359771
ACSM5	hsa-mir-22.MIMAT0000077	0.37208
ACSM5	hsa-mir-335.MIMAT0004703	0.369726
ACSM5	hsa-mir-342.MIMAT0000753	0.286125
ACSM5	hsa-mir-365a.MIMAT0000710	0.298998
ACSM5	hsa-mir-378a.MIMAT0000731	0.430963
ACSM5	hsa-mir-378a.MIMAT0000732	0.397171
ACSM5	hsa-mir-429.MIMAT0001536	0.286494
ACSM5	hsa-mir-452.MIMAT0001635	0.382761
ACSM5	hsa-mir-452.MIMAT0001636	0.330337
ACSM5	hsa-mir-652.MIMAT0003322	0.43078
ACSS2	hsa-mir-193b.MIMAT0004767	0.337809
ACSS2	hsa-mir-200a.MIMAT0000682	0.29156
ACSS2	hsa-mir-200b.MIMAT0000318	0.307564
ACSS2	hsa-mir-224.MIMAT0000281	0.346147
ACSS2	hsa-mir-378a.MIMAT0000731	0.376948
ACSS2	hsa-mir-378a.MIMAT0000732	0.352693
ACSS2	hsa-mir-652.MIMAT0003322	0.333618
ACSS3	hsa-mir-224.MIMAT0000281	0.31271
ACTL6A	hsa-mir-193b.MIMAT0004767	0.336048
ACTL6A	hsa-mir-200b.MIMAT0000318	0.301034
ACTL6A	hsa-mir-224.MIMAT0000281	0.294883
ACTL6A	hsa-mir-22.MIMAT0000077	0.292977
ACTR1A	hsa-mir-141.MIMAT0000432	0.291113
ACTR1A	hsa-mir-141.MIMAT0004598	0.317112
ACTR1A	hsa-mir-193b.MIMAT0004767	0.302961
ACTR1A	hsa-mir-200a.MIMAT0000682	0.292889
ACTR1A	hsa-mir-200a.MIMAT0001620	0.287063
ACTR1A	hsa-mir-200b.MIMAT0000318	0.308744
ACTR1A	hsa-mir-200c.MIMAT0000617	0.287005
ACTR1A	hsa-mir-22.MIMAT0000077	0.311689
ACTR1A	hsa-mir-486.MIMAT0002177	0.287148
ACTR3B	hsa-mir-141.MIMAT0000432	0.302417
ACTR3B	hsa-mir-200a.MIMAT0000682	0.315472
ACTR3B	hsa-mir-200b.MIMAT0000318	0.302065
ACTR3B	hsa-mir-22.MIMAT0000077	0.306698
ACVR1B	hsa-mir-141.MIMAT0000432	0.305035
ACVR1B	hsa-mir-141.MIMAT0004598	0.302628
ACVR1C	hsa-mir-139.MIMAT0000250	0.286982
ACVR1C	hsa-mir-193a.MIMAT0004614	0.295604
ACVR1C	hsa-mir-200b.MIMAT0000318	0.28835
ACVR1C	hsa-mir-224.MIMAT0000281	0.352482
ACVR1C	hsa-mir-335.MIMAT0004703	0.34637
ACVR1C	hsa-mir-378a.MIMAT0000731	0.375269
ACVR1C	hsa-mir-378a.MIMAT0000732	0.359375
ACVR1C	hsa-mir-452.MIMAT0001635	0.29975
ACVR1C	hsa-mir-652.MIMAT0003322	0.334392
ACVRL1	hsa-mir-139.MIMAT0000250	0.297694
ACVRL1	hsa-mir-141.MIMAT0000432	0.308378
ACVRL1	hsa-mir-141.MIMAT0004598	0.321751
ACVRL1	hsa-mir-200a.MIMAT0000682	0.294067
ACVRL1	hsa-mir-200a.MIMAT0001620	0.32117
ACVRL1	hsa-mir-200b.MIMAT0000318	0.300847
ACVRL1	hsa-mir-200c.MIMAT0000617	0.302483
ACVRL1	hsa-mir-215.MIMAT0000272	0.321371
ACVRL1	hsa-mir-22.MIMAT0000077	0.31711
ACVRL1	hsa-mir-452.MIMAT0001635	0.314592
ADA	hsa-mir-1295a.MIMAT0005885	0.303612
ADA	hsa-mir-141.MIMAT0004598	0.328827
ADA	hsa-mir-200a.MIMAT0000682	0.288821
ADA	hsa-mir-200a.MIMAT0001620	0.293834
ADA	hsa-mir-200b.MIMAT0000318	0.297987
ADA	hsa-mir-200c.MIMAT0000617	0.292563
ADA	hsa-mir-203a.MIMAT0000264	0.30375
ADAM10	hsa-mir-193b.MIMAT0004767	0.295241
ADAM28	hsa-mir-200b.MIMAT0000318	0.295304
ADAMTSL3	hsa-mir-200a.MIMAT0001620	0.307812
ADAMTSL4	hsa-mir-141.MIMAT0000432	0.343528
ADAMTSL4	hsa-mir-141.MIMAT0004598	0.340533
ADAMTSL4	hsa-mir-200a.MIMAT0000682	0.342979
ADAMTSL4	hsa-mir-200a.MIMAT0001620	0.345963
ADAMTSL4	hsa-mir-200b.MIMAT0000318	0.338503
ADAMTSL4	hsa-mir-200c.MIMAT0000617	0.325128
ADAMTSL4	hsa-mir-203a.MIMAT0000264	0.309819
ADAMTSL4	hsa-mir-22.MIMAT0000077	0.329107
ADAMTSL4	hsa-mir-31.MIMAT0000089	0.296467
ADAT2	hsa-mir-486.MIMAT0002177	0.288933
ADC	hsa-mir-378a.MIMAT0000731	0.301403
ADCY4	hsa-mir-139.MIMAT0000250	0.307383
ADCY4	hsa-mir-224.MIMAT0000281	0.301012
ADCY4	hsa-mir-452.MIMAT0001635	0.316541
ADCY5	hsa-mir-224.MIMAT0000281	0.31501
ADCY5	hsa-mir-224.MIMAT0009198	0.313679
ADCY6	hsa-mir-224.MIMAT0000281	0.317533
ADCY6	hsa-mir-378a.MIMAT0000731	0.305861
ADCY6	hsa-mir-652.MIMAT0003322	0.300193
ADD1	hsa-mir-141.MIMAT0000432	0.304914
ADD1	hsa-mir-193b.MIMAT0004767	0.28975
ADD1	hsa-mir-200a.MIMAT0000682	0.321958
ADD1	hsa-mir-200a.MIMAT0001620	0.369384
ADD1	hsa-mir-200b.MIMAT0000318	0.33785
ADD1	hsa-mir-200c.MIMAT0000617	0.351158
ADD1	hsa-mir-200c.MIMAT0004657	0.317114
ADH1A	hsa-mir-193a.MIMAT0004614	0.306356
ADH1A	hsa-mir-193b.MIMAT0002819	0.287717
ADH1A	hsa-mir-193b.MIMAT0004767	0.311108
ADH1A	hsa-mir-200b.MIMAT0000318	0.289465
ADH1A	hsa-mir-215.MIMAT0000272	0.32641
ADH1A	hsa-mir-224.MIMAT0000281	0.369838
ADH1A	hsa-mir-224.MIMAT0009198	0.319993
ADH1A	hsa-mir-335.MIMAT0004703	0.35797
ADH1A	hsa-mir-342.MIMAT0000753	0.304459
ADH1A	hsa-mir-378a.MIMAT0000731	0.361514
ADH1A	hsa-mir-378a.MIMAT0000732	0.32495
ADH1A	hsa-mir-452.MIMAT0001635	0.321546
ADH1A	hsa-mir-452.MIMAT0001636	0.298008
ADH1A	hsa-mir-652.MIMAT0003322	0.365221
ADH1B	hsa-mir-139.MIMAT0000250	0.34504
ADH1B	hsa-mir-141.MIMAT0000432	0.297412
ADH1B	hsa-mir-193a.MIMAT0004614	0.336388
